image_name,artifact_label
4931_left,1
4937_left,1
4937_right,1
4965_left,1
4965_right,1
4967_right,1
4970_left,1
5007_right,1
5019_right,1
5024_left,1
5039_left,1
5047_left,1
5047_right,1
5054_left,1
5054_right,1
5058_left,1
5058_right,1
5063_right,1
5066_left,1
5066_right,1
5071_right,1
5092_left,1
5092_right,1
5100_left,1
5100_right,1
5134_left,1
5134_right,1
5139_left,1
5146_right,1
5149_left,1
5149_right,1
5156_left,1
5156_right,1
5178_left,1
5178_right,1
5183_left,1
5183_right,1
5185_left,1
5186_right,1
5205_left,1
5205_right,1
5209_left,1
5213_left,1
5213_right,1
5237_left,1
5237_right,1
5240_right,1
5275_left,1
5275_right,1
5324_left,1
5324_right,1
5329_left,1
5329_right,1
5342_left,1
5361_left,1
5361_right,1
5394_right,1
5396_left,1
5396_right,1
5406_left,1
5406_right,1
5407_left,1
5410_left,1
5410_right,1
5420_left,1
5420_right,1
5431_left,1
5431_right,1
5436_left,1
5436_right,1
5437_right,1
5457_left,1
5457_right,1
5471_left,1
5471_right,1
5475_right,1
5496_left,1
5496_right,1
5500_left,1
5500_right,1
5516_right,1
5530_left,1
5530_right,1
5541_right,1
5542_right,1
5570_left,1
5570_right,1
5577_right,1
5589_left,1
5598_left,1
5598_right,1
5615_left,1
5632_left,1
5632_right,1
5647_left,1
5647_right,1
5652_left,1
5652_right,1
5657_left,1
5657_right,1
5668_right,1
5676_left,1
5676_right,1
5728_left,1
5740_left,1
5740_right,1
5743_left,1
5758_left,1
5758_right,1
5766_left,1
5766_right,1
5769_left,1
5769_right,1
5783_left,1
5783_right,1
5789_right,1
5790_right,1
5792_right,1
5795_left,1
5795_right,1
5800_left,1
5800_right,1
5813_left,1
5813_right,1
5814_left,1
5819_right,1
5821_right,1
5835_left,1
5835_right,1
5837_left,1
5837_right,1
5838_right,1
5848_left,1
5848_right,1
5859_left,1
5859_right,1
5872_left,1
5872_right,1
5877_left,1
5877_right,1
5896_left,1
5896_right,1
5902_left,1
5913_left,1
5913_right,1
5927_right,1
5930_right,1
5944_left,1
5947_right,1
5953_left,1
5963_right,1
5965_left,1
5965_right,1
5990_left,1
6014_left,1
6014_right,1
6018_left,1
6018_right,1
6022_right,1
6053_left,1
6053_right,1
6079_left,1
6079_right,1
6088_left,1
6088_right,1
6093_left,1
6093_right,1
6129_left,1
6129_right,1
6138_right,1
6139_left,1
6139_right,1
6163_left,1
6168_right,1
6190_left,1
6190_right,1
6200_left,1
6200_right,1
6217_left,1
6217_right,1
6228_left,1
6228_right,1
6236_left,1
6236_right,1
6240_left,1
6245_right,1
6259_left,1
6261_left,1
6261_right,1
6272_left,1
6272_right,1
6276_left,1
6276_right,1
6299_left,1
6299_right,1
6304_left,1
6317_left,1
6337_left,1
6339_left,1
6339_right,1
6367_left,1
6367_right,1
6377_right,1
6391_left,1
6391_right,1
6397_left,1
6397_right,1
6403_left,1
6403_right,1
6415_left,1
6450_left,1
6450_right,1
6459_right,1
6484_left,1
6484_right,1
6488_left,1
6488_right,1
6502_left,1
6518_left,1
6537_right,1
6544_left,1
6544_right,1
6551_left,1
6551_right,1
6561_left,1
6561_right,1
6591_left,1
6591_right,1
6599_left,1
6599_right,1
6607_left,1
6607_right,1
6617_right,1
6624_left,1
6624_right,1
6631_right,1
6640_left,1
6640_right,1
6645_left,1
6645_right,1
6654_left,1
6654_right,1
6656_right,1
6665_left,1
6665_right,1
6670_left,1
6670_right,1
6684_left,1
6684_right,1
6696_left,1
6696_right,1
6715_left,1
6731_right,1
6765_left,1
6765_right,1
6785_left,1
6816_left,1
6816_right,1
6837_left,1
6837_right,1
6840_left,1
6851_left,1
6851_right,1
6855_left,1
6874_left,1
6874_right,1
6878_left,1
6898_left,1
6898_right,1
6901_right,1
6927_left,1
6964_left,1
6964_right,1
6971_left,1
6971_right,1
6990_left,1
6990_right,1
7014_right,1
7017_left,1
7017_right,1
7038_left,1
7038_right,1
7051_left,1
7051_right,1
7057_left,1
7057_right,1
7058_left,1
7059_left,1
7059_right,1
7063_left,1
7063_right,1
7075_left,1
7082_left,1
7082_right,1
7137_left,1
7175_left,1
7175_right,1
7182_left,1
7182_right,1
7205_right,1
7222_right,1
7237_right,1
7263_left,1
7263_right,1
7272_right,1
7276_right,1
7279_right,1
7283_left,1
7288_left,1
7298_left,1
7300_left,1
7300_right,1
7307_left,1
7307_right,1
7316_left,1
7322_right,1
7342_left,1
7342_right,1
7349_right,1
7352_left,1
7352_right,1
7363_left,1
7363_right,1
7371_right,1
7383_left,1
7383_right,1
7410_left,1
7410_right,1
7415_left,1
7430_left,1
7430_right,1
7437_left,1
7437_right,1
7446_left,1
7446_right,1
7474_left,1
7474_right,1
7494_left,1
7505_right,1
7512_left,1
7512_right,1
7515_left,1
7582_left,1
7582_right,1
7601_right,1
7607_right,1
7617_left,1
7617_right,1
7631_left,1
7637_right,1
7638_right,1
7640_left,1
7640_right,1
7650_left,1
7650_right,1
7665_left,1
7695_left,1
7695_right,1
7700_left,1
7700_right,1
7703_left,1
7703_right,1
7722_right,1
7724_left,1
7730_left,1
7730_right,1
7733_left,1
7733_right,1
7739_left,1
7750_left,1
7764_left,1
7764_right,1
7767_left,1
7773_left,1
7774_left,1
7798_left,1
7798_right,1
7805_left,1
7805_right,1
7828_left,1
7829_left,1
7829_right,1
7831_left,1
7862_left,1
7862_right,1
7863_left,1
7863_right,1
7876_left,1
7876_right,1
7880_right,1
7883_left,1
7884_left,1
7884_right,1
7890_right,1
7894_right,1
7905_left,1
7905_right,1
7906_left,1
7906_right,1
7932_left,1
7932_right,1
7940_left,1
7940_right,1
7947_left,1
7971_left,1
7971_right,1
7982_right,1
7993_left,1
7993_right,1
8003_left,1
8003_right,1
8014_left,1
8014_right,1
8029_right,1
8030_left,1
8030_right,1
8039_left,1
8039_right,1
8062_right,1
8072_left,1
8072_right,1
8080_left,1
8080_right,1
8090_right,1
8092_left,1
8092_right,1
8111_left,1
8116_left,1
8116_right,1
8141_left,1
8141_right,1
8155_left,1
8169_left,1
8169_right,1
8181_right,1
8207_right,1
8215_left,1
8215_right,1
8233_left,1
8233_right,1
8245_right,1
8248_right,1
8284_right,1
8312_left,1
8312_right,1
8319_right,1
8339_right,1
8358_right,1
8360_left,1
8360_right,1
8363_right,1
8368_left,1
8368_right,1
8387_left,1
8387_right,1
8418_left,1
8425_left,1
8425_right,1
8455_left,1
8455_right,1
8470_left,1
8470_right,1
8499_right,1
8504_left,1
8504_right,1
8515_left,1
8515_right,1
8522_left,1
8522_right,1
8527_left,1
8527_right,1
8538_left,1
8538_right,1
8562_right,1
8565_left,1
8583_left,1
8583_right,1
8596_right,1
8610_left,1
8610_right,1
8621_left,1
8621_right,1
8640_left,1
8655_left,1
8655_right,1
8675_right,1
8677_left,1
8677_right,1
8706_right,1
8716_right,1
8740_left,1
8740_right,1
8744_right,1
8760_left,1
8769_left,1
8769_right,1
8771_left,1
8771_right,1
8783_left,1
8816_left,1
8816_right,1
8817_left,1
8817_right,1
8825_left,1
8825_right,1
8830_left,1
8830_right,1
8839_right,1
8842_left,1
8842_right,1
8852_left,1
8852_right,1
8864_left,1
8864_right,1
8883_right,1
8919_left,1
8936_left,1
8940_left,1
8940_right,1
8954_left,1
8954_right,1
8966_left,1
8967_left,1
8967_right,1
8995_left,1
8995_right,1
9000_right,1
9011_left,1
9024_left,1
9092_left,1
9092_right,1
9106_left,1
9134_right,1
9163_left,1
9163_right,1
9167_left,1
9167_right,1
9173_left,1
9173_right,1
9177_left,1
9177_right,1
9200_left,1
9205_left,1
9205_right,1
9214_left,1
9216_right,1
9218_left,1
9218_right,1
9232_left,1
9259_left,1
9271_left,1
9271_right,1
9284_left,1
9284_right,1
9324_left,1
9324_right,1
9342_right,1
9351_left,1
9351_right,1
9376_left,1
9376_right,1
9384_left,1
9384_right,1
9396_left,1
9396_right,1
9423_left,1
9450_left,1
9452_left,1
9452_right,1
9464_left,1
9464_right,1
9503_left,1
9503_right,1
9528_left,1
9528_right,1
9529_left,1
9529_right,1
9546_left,1
9569_left,1
9569_right,1
9586_left,1
9586_right,1
9590_left,1
9619_left,1
9632_right,1
9633_right,1
9657_left,1
9657_right,1
9680_right,1
9683_left,1
9690_left,1
9690_right,1
9694_right,1
9697_right,1
9713_left,1
9713_right,1
9716_left,1
9716_right,1
9717_right,1
9741_left,1
9744_left,1
9752_left,1
9759_right,1
9761_left,1
9764_left,1
9764_right,1
9783_left,1
9793_left,1
9797_left,1
9797_right,1
9798_left,1
9798_right,1
9799_left,1
9799_right,1
9800_left,1
9800_right,1
9809_left,1
9809_right,1
9819_left,1
9819_right,1
9830_left,1
9830_right,1
9831_left,1
9831_right,1
9840_left,1
9840_right,1
9845_left,1
9845_right,1
9846_right,1
9855_left,1
9855_right,1
9871_right,1
9876_left,1
9876_right,1
9893_left,1
9893_right,1
9897_right,1
9899_left,1
9899_right,1
9907_left,1
9907_right,1
9914_left,1
9914_right,1
9919_left,1
9919_right,1
9930_left,1
9930_right,1
9934_right,1
9939_left,1
9939_right,1
9942_right,1
9945_left,1
9945_right,1
9947_left,1
9948_right,1
9952_left,1
9952_right,1
9961_left,1
9961_right,1
9964_left,1
9964_right,1
9980_left,1
10043_left,1
10043_right,1
10109_left,1
10109_right,1
10112_left,1
10120_left,1
10120_right,1
10131_left,1
10131_right,1
10135_left,1
10135_right,1
10147_left,1
10147_right,1
10150_left,1
10156_left,1
10156_right,1
10159_left,1
10160_left,1
10160_right,1
10181_left,1
10181_right,1
10183_left,1
10193_left,1
10230_left,1
10230_right,1
10242_left,1
10244_left,1
10244_right,1
10250_left,1
10250_right,1
10262_left,1
10262_right,1
10272_left,1
10272_right,1
10297_left,1
10303_right,1
10306_left,1
10306_right,1
10312_right,1
10319_left,1
10319_right,1
10320_left,1
10325_left,1
10325_right,1
10326_left,1
10334_right,1
10339_left,1
10339_right,1
10374_left,1
10379_left,1
10379_right,1
10386_left,1
10397_right,1
10401_right,1
10408_left,1
10408_right,1
10415_left,1
10415_right,1
10438_left,1
10438_right,1
10439_left,1
10439_right,1
10444_left,1
10444_right,1
10454_left,1
10454_right,1
10457_left,1
10457_right,1
10468_left,1
10489_left,1
10501_right,1
10503_left,1
10510_right,1
10513_left,1
10513_right,1
10567_left,1
10569_right,1
10592_left,1
10592_right,1
10616_left,1
10616_right,1
10645_left,1
10645_right,1
10647_left,1
10647_right,1
10651_left,1
10651_right,1
10658_right,1
10666_left,1
10671_right,1
10680_left,1
10680_right,1
10684_left,1
10684_right,1
10688_left,1
10688_right,1
10694_left,1
10694_right,1
10726_left,1
10726_right,1
10734_left,1
10734_right,1
10737_left,1
10811_left,1
10811_right,1
10831_left,1
10844_left,1
10844_right,1
10854_left,1
10854_right,1
10883_left,1
10883_right,1
10920_left,1
10920_right,1
10924_left,1
10924_right,1
10925_left,1
10945_right,1
10966_left,1
10966_right,1
10976_left,1
11010_left,1
11026_left,1
11026_right,1
11040_left,1
11040_right,1
11054_left,1
11054_right,1
11058_left,1
11058_right,1
11069_left,1
11085_left,1
11085_right,1
11089_left,1
11089_right,1
11098_left,1
11098_right,1
11120_left,1
11120_right,1
11125_left,1
11147_left,1
11156_left,1
11156_right,1
11159_left,1
11164_right,1
11165_left,1
11165_right,1
11176_left,1
11176_right,1
11183_left,1
11187_left,1
11196_left,1
11206_left,1
11209_left,1
11209_right,1
11217_left,1
11217_right,1
11229_right,1
11230_left,1
11230_right,1
11231_right,1
11238_left,1
11238_right,1
11241_right,1
11243_left,1
11243_right,1
11249_left,1
11249_right,1
11270_left,1
11270_right,1
11288_left,1
11288_right,1
11291_left,1
11291_right,1
11292_left,1
11315_right,1
11316_left,1
11316_right,1
11345_left,1
11345_right,1
11364_right,1
11384_left,1
11384_right,1
11387_left,1
11387_right,1
11408_left,1
11409_left,1
11409_right,1
11417_left,1
11455_right,1
11462_left,1
11462_right,1
11496_left,1
11496_right,1
11503_left,1
11503_right,1
11539_left,1
11539_right,1
11623_left,1
11623_right,1
11624_right,1
11625_left,1
11625_right,1
11646_left,1
11646_right,1
11647_left,1
11647_right,1
11648_left,1
11648_right,1
11649_left,1
11649_right,1
11650_left,1
11650_right,1
11651_left,1
11651_right,1
11661_left,1
11661_right,1
11697_left,1
11698_left,1
11698_right,1
11703_left,1
11703_right,1
11724_right,1
11734_right,1
11740_right,1
11759_left,1
11759_right,1
11770_left,1
11770_right,1
11772_left,1
11772_right,1
11776_left,1
11776_right,1
11790_left,1
11790_right,1
11815_left,1
11823_left,1
11823_right,1
11826_right,1
11847_left,1
11847_right,1
11863_left,1
11863_right,1
11910_left,1
11910_right,1
11923_left,1
11923_right,1
11962_left,1
11962_right,1
11965_left,1
11965_right,1
11975_left,1
11983_right,1
11988_left,1
11988_right,1
12000_right,1
12003_left,1
12003_right,1
12005_left,1
12005_right,1
12036_left,1
12036_right,1
12042_left,1
12082_left,1
12082_right,1
12089_left,1
12089_right,1
12092_left,1
12092_right,1
12101_left,1
12101_right,1
12111_right,1
12129_right,1
12211_right,1
12257_left,1
12257_right,1
12268_left,1
12271_left,1
12271_right,1
12286_left,1
12286_right,1
12290_left,1
12290_right,1
12299_left,1
12301_left,1
12301_right,1
12306_right,1
12316_left,1
12325_left,1
12325_right,1
12329_left,1
12329_right,1
12370_right,1
12372_right,1
12386_left,1
12400_right,1
12410_left,1
12410_right,1
12434_left,1
12434_right,1
12441_left,1
12441_right,1
12445_left,1
12445_right,1
12451_left,1
12451_right,1
12478_right,1
12480_left,1
12480_right,1
12481_left,1
12481_right,1
12490_left,1
12492_left,1
12492_right,1
12503_left,1
12514_left,1
12525_left,1
12525_right,1
12536_left,1
12536_right,1
12539_right,1
12563_right,1
12567_left,1
12567_right,1
12575_right,1
12587_left,1
12587_right,1
12589_left,1
12590_left,1
12590_right,1
12614_left,1
12628_left,1
12628_right,1
12630_left,1
12630_right,1
12650_left,1
12650_right,1
12654_right,1
12666_left,1
12666_right,1
12672_left,1
12672_right,1
12699_left,1
12699_right,1
12709_right,1
12734_left,1
12734_right,1
12739_left,1
12739_right,1
12743_left,1
12743_right,1
12756_left,1
12756_right,1
12764_right,1
12775_left,1
12775_right,1
12789_left,1
12789_right,1
12795_right,1
12798_left,1
12804_right,1
12805_left,1
12805_right,1
12810_right,1
12831_right,1
12835_left,1
12835_right,1
12839_left,1
12839_right,1
12857_left,1
12857_right,1
12859_left,1
12859_right,1
12872_left,1
12895_left,1
12903_left,1
12912_right,1
12929_left,1
12929_right,1
12931_left,1
12931_right,1
12944_left,1
12944_right,1
12948_right,1
12951_left,1
12951_right,1
12988_left,1
12988_right,1
12990_left,1
12992_left,1
12992_right,1
13002_left,1
13002_right,1
13005_left,1
13005_right,1
13012_left,1
13012_right,1
13015_left,1
13015_right,1
13029_left,1
13038_left,1
13051_left,1
13066_left,1
13099_left,1
13099_right,1
13112_left,1
13112_right,1
13125_left,1
13125_right,1
13126_right,1
13161_left,1
13161_right,1
13169_right,1
13175_left,1
13175_right,1
13180_left,1
13180_right,1
13201_left,1
13201_right,1
13239_left,1
13239_right,1
13252_left,1
13252_right,1
13254_left,1
13254_right,1
13267_right,1
13270_right,1
13308_left,1
13323_right,1
13326_left,1
13345_left,1
13353_left,1
13353_right,1
13417_left,1
13417_right,1
13420_left,1
13446_left,1
13446_right,1
13486_left,1
13486_right,1
13489_right,1
13493_left,1
13494_left,1
13495_left,1
13527_left,1
13534_left,1
13534_right,1
13566_left,1
13566_right,1
13567_left,1
13568_left,1
13568_right,1
13584_left,1
13584_right,1
13585_left,1
13585_right,1
13588_left,1
13591_left,1
13597_left,1
13597_right,1
13605_left,1
13605_right,1
13607_left,1
13607_right,1
13627_left,1
13627_right,1
13638_left,1
13638_right,1
13643_left,1
13644_left,1
13644_right,1
13651_left,1
13660_left,1
13667_left,1
13667_right,1
13668_left,1
13668_right,1
13684_left,1
13704_left,1
13704_right,1
13705_right,1
13753_left,1
13768_left,1
13768_right,1
13773_left,1
13773_right,1
13780_left,1
13780_right,1
13786_left,1
13786_right,1
13808_right,1
13820_left,1
13820_right,1
13821_left,1
13848_left,1
13848_right,1
13856_left,1
13892_right,1
13923_left,1
13923_right,1
13931_left,1
13931_right,1
13933_right,1
13966_right,1
13971_right,1
13975_left,1
13975_right,1
14020_right,1
14021_left,1
14025_left,1
14045_left,1
14045_right,1
14048_left,1
14048_right,1
14053_left,1
14053_right,1
14078_left,1
14078_right,1
14094_left,1
14097_left,1
14119_left,1
14128_left,1
14139_left,1
14152_right,1
14159_left,1
14159_right,1
14160_left,1
14160_right,1
14202_left,1
14202_right,1
14205_left,1
14205_right,1
14228_left,1
14249_left,1
14249_right,1
14269_left,1
14269_right,1
14282_left,1
14282_right,1
14306_left,1
14323_left,1
14323_right,1
14325_left,1
14336_right,1
14339_left,1
14339_right,1
14397_right,1
14404_left,1
14410_left,1
14410_right,1
14413_left,1
14413_right,1
14425_left,1
14425_right,1
14436_left,1
14456_left,1
14463_left,1
14463_right,1
14466_left,1
14467_left,1
14474_left,1
14474_right,1
14486_left,1
14486_right,1
14490_left,1
14490_right,1
14495_left,1
14501_left,1
14510_left,1
14510_right,1
14530_left,1
14530_right,1
14548_left,1
14548_right,1
14626_left,1
14626_right,1
14684_left,1
14684_right,1
14688_left,1
14688_right,1
14703_left,1
14703_right,1
14710_right,1
14723_left,1
14723_right,1
14731_left,1
14731_right,1
14748_left,1
14748_right,1
14754_left,1
14754_right,1
14770_right,1
14807_left,1
14807_right,1
14811_left,1
14811_right,1
14834_left,1
14834_right,1
14846_right,1
14850_left,1
14855_left,1
14855_right,1
14876_left,1
14876_right,1
14880_left,1
14880_right,1
14892_left,1
14892_right,1
14908_left,1
14908_right,1
14915_left,1
14915_right,1
14927_left,1
14927_right,1
14987_left,1
14992_left,1
14992_right,1
15000_right,1
15023_right,1
15034_left,1
15034_right,1
15056_right,1
15066_right,1
15074_left,1
15074_right,1
15080_left,1
15083_left,1
15095_left,1
15114_right,1
15117_left,1
15117_right,1
15120_left,1
15120_right,1
15138_left,1
15138_right,1
15154_left,1
15154_right,1
15185_left,1
15185_right,1
15193_left,1
15193_right,1
15222_left,1
15222_right,1
15225_right,1
15257_right,1
15273_left,1
15273_right,1
15274_right,1
15276_left,1
15276_right,1
15278_left,1
15278_right,1
15297_left,1
15297_right,1
15302_left,1
15302_right,1
15309_left,1
15309_right,1
15351_right,1
15354_left,1
15354_right,1
15375_right,1
15385_left,1
15385_right,1
15396_left,1
15402_left,1
15402_right,1
15438_right,1
15442_left,1
15442_right,1
15468_left,1
15476_left,1
15481_left,1
15487_right,1
15493_left,1
15493_right,1
15509_left,1
15509_right,1
15515_left,1
15515_right,1
15523_left,1
15523_right,1
15529_left,1
15531_left,1
15531_right,1
15544_left,1
15544_right,1
15557_left,1
15582_left,1
15582_right,1
15594_left,1
15594_right,1
15602_right,1
15615_left,1
15615_right,1
15631_left,1
15636_left,1
15636_right,1
15639_left,1
15639_right,1
15640_left,1
15640_right,1
15656_left,1
15656_right,1
15667_left,1
15688_left,1
15688_right,1
15696_left,1
15696_right,1
15711_left,1
15711_right,1
15712_left,1
15712_right,1
15756_left,1
15756_right,1
15763_right,1
15793_left,1
15799_left,1
15799_right,1
15855_left,1
15885_left,1
15897_left,1
15898_left,1
15898_right,1
15914_left,1
15914_right,1
15918_left,1
15918_right,1
15923_left,1
15938_left,1
15938_right,1
15941_right,1
15970_left,1
15970_right,1
15981_left,1
15981_right,1
15988_left,1
15988_right,1
16007_left,1
16009_left,1
16009_right,1
16022_left,1
16022_right,1
16030_left,1
16030_right,1
16031_left,1
16031_right,1
16035_left,1
16036_left,1
16038_left,1
16038_right,1
16043_left,1
16043_right,1
16046_left,1
16061_left,1
16095_left,1
16134_left,1
16138_left,1
16138_right,1
16150_left,1
16150_right,1
16154_left,1
16171_right,1
16201_right,1
16224_left,1
16238_left,1
16290_right,1
16294_left,1
16294_right,1
16327_left,1
16327_right,1
16350_left,1
16351_left,1
16360_left,1
16360_right,1
16365_left,1
16365_right,1
16375_right,1
16386_right,1
16391_left,1
16391_right,1
16408_left,1
16408_right,1
16429_left,1
16429_right,1
16445_left,1
16445_right,1
16450_left,1
16450_right,1
16452_left,1
16452_right,1
16510_left,1
16510_right,1
16561_left,1
16561_right,1
16569_right,1
16581_left,1
16582_left,1
16582_right,1
16585_left,1
16585_right,1
16597_left,1
16597_right,1
16600_right,1
16602_left,1
16602_right,1
16607_left,1
16609_left,1
16609_right,1
16627_left,1
16627_right,1
16629_left,1
16629_right,1
16697_right,1
16718_left,1
16732_left,1
16741_right,1
16746_left,1
16746_right,1
16748_left,1
16748_right,1
16757_left,1
16757_right,1
16759_right,1
16774_left,1
16777_left,1
16777_right,1
16815_left,1
16832_left,1
16832_right,1
16835_left,1
16871_left,1
16871_right,1
16881_left,1
16881_right,1
16882_left,1
16882_right,1
16886_left,1
16886_right,1
16907_left,1
16907_right,1
16937_left,1
16937_right,1
16947_left,1
16947_right,1
16963_left,1
16971_left,1
16971_right,1
16991_left,1
16991_right,1
17004_left,1
17004_right,1
17005_left,1
17005_right,1
17030_left,1
17036_left,1
17036_right,1
17040_left,1
17040_right,1
17042_right,1
17044_left,1
17044_right,1
17049_left,1
17049_right,1
17052_left,1
17052_right,1
17068_left,1
17075_left,1
17075_right,1
17086_left,1
17086_right,1
17101_left,1
17101_right,1
17121_left,1
17139_left,1
17139_right,1
17142_left,1
17170_left,1
17170_right,1
17176_left,1
17176_right,1
17222_left,1
17222_right,1
17234_left,1
17244_left,1
17244_right,1
17252_left,1
17252_right,1
17257_left,1
17257_right,1
17309_left,1
17309_right,1
17314_left,1
17331_left,1
17332_left,1
17332_right,1
17359_left,1
17366_left,1
17366_right,1
17373_left,1
17373_right,1
17382_left,1
17384_right,1
17387_left,1
17401_left,1
17407_left,1
17407_right,1
17411_left,1
17415_left,1
17415_right,1
17473_left,1
17473_right,1
17483_right,1
17491_left,1
17510_left,1
17510_right,1
17511_right,1
17522_left,1
17522_right,1
17526_left,1
17526_right,1
17548_left,1
17548_right,1
17550_left,1
17586_left,1
17604_left,1
17604_right,1
17608_left,1
17608_right,1
17611_left,1
17611_right,1
17634_left,1
17634_right,1
17644_right,1
17645_right,1
17658_left,1
17658_right,1
17660_left,1
17660_right,1
17669_left,1
17679_left,1
17679_right,1
17686_left,1
17689_left,1
17689_right,1
17694_left,1
17694_right,1
17699_left,1
17757_right,1
17788_left,1
17788_right,1
17817_left,1
17817_right,1
17827_right,1
17831_left,1
17831_right,1
17879_left,1
17891_left,1
17891_right,1
17925_right,1
17999_left,1
17999_right,1
18016_left,1
18017_right,1
18020_left,1
18059_left,1
18095_left,1
18095_right,1
18100_right,1
18105_left,1
18105_right,1
18130_left,1
18130_right,1
18133_left,1
18133_right,1
18138_left,1
18138_right,1
18143_left,1
18155_left,1
18163_left,1
18163_right,1
18184_left,1
18185_right,1
18201_left,1
18201_right,1
18203_left,1
18203_right,1
18227_left,1
18227_right,1
18233_left,1
18255_left,1
18255_right,1
18296_left,1
18298_left,1
18298_right,1
18307_left,1
18307_right,1
18325_left,1
18351_left,1
18351_right,1
18358_left,1
18362_right,1
18368_left,1
18370_right,1
18372_left,1
18382_left,1
18382_right,1
18402_left,1
18402_right,1
18416_left,1
18418_left,1
18420_right,1
18429_left,1
18429_right,1
18445_left,1
18445_right,1
18446_left,1
18452_left,1
18452_right,1
18465_left,1
18465_right,1
18474_left,1
18474_right,1
18486_left,1
18486_right,1
18487_right,1
18495_left,1
18502_left,1
18502_right,1
18515_left,1
18515_right,1
18534_left,1
18570_left,1
18603_left,1
18603_right,1
18608_left,1
18608_right,1
18622_left,1
18622_right,1
18633_left,1
18633_right,1
18647_left,1
18653_left,1
18678_left,1
18678_right,1
18685_left,1
18685_right,1
18688_left,1
18688_right,1
18759_right,1
18798_right,1
18803_left,1
18825_left,1
18825_right,1
18829_left,1
18829_right,1
18837_left,1
18837_right,1
18862_left,1
18864_left,1
18864_right,1
18876_left,1
18876_right,1
18909_left,1
18909_right,1
18960_left,1
18960_right,1
18968_right,1
18970_right,1
18976_left,1
18976_right,1
18999_left,1
18999_right,1
19004_left,1
19017_right,1
19022_left,1
19043_left,1
19047_left,1
19047_right,1
19056_left,1
19056_right,1
19060_left,1
19064_right,1
19099_left,1
19099_right,1
19116_left,1
19120_left,1
19120_right,1
19154_left,1
19158_right,1
19166_left,1
19166_right,1
19167_left,1
19167_right,1
19178_left,1
19193_right,1
19197_right,1
19202_left,1
19202_right,1
19217_left,1
19217_right,1
19237_left,1
19237_right,1
19254_left,1
19261_left,1
19261_right,1
19266_left,1
19266_right,1
19272_left,1
19272_right,1
19285_left,1
19293_left,1
19302_left,1
19302_right,1
19306_left,1
19306_right,1
19309_right,1
19329_left,1
19339_left,1
19339_right,1
19342_right,1
19343_left,1
19343_right,1
19350_left,1
19350_right,1
19357_left,1
19357_right,1
19367_left,1
19377_left,1
19377_right,1
19406_left,1
19406_right,1
19421_left,1
19421_right,1
19431_left,1
19441_left,1
19441_right,1
19444_left,1
19444_right,1
19454_right,1
19467_left,1
19467_right,1
19472_right,1
19478_left,1
19478_right,1
19485_left,1
19489_left,1
19489_right,1
19490_left,1
19490_right,1
19516_left,1
19516_right,1
19521_left,1
19521_right,1
19555_right,1
19600_right,1
19612_left,1
19612_right,1
19614_left,1
19614_right,1
19628_right,1
19635_left,1
19635_right,1
19637_left,1
19637_right,1
19681_left,1
19681_right,1
19721_left,1
19762_left,1
19762_right,1
19770_left,1
19811_left,1
19811_right,1
19815_right,1
19840_left,1
19840_right,1
19870_left,1
19870_right,1
19896_left,1
19896_right,1
19897_left,1
19897_right,1
19915_left,1
19915_right,1
19949_left,1
19949_right,1
19953_left,1
19966_left,1
9590_right,0
9697_left,0
9846_left,0
9934_left,0
9951_left,0
9951_right,0
9977_left,0
9977_right,0
10047_left,0
10125_left,0
10125_right,0
10153_left,0
10153_right,0
10159_right,0
10489_right,0
10510_left,0
10579_left,0
10579_right,0
10606_left,0
10606_right,0
10819_left,0
10819_right,0
11031_left,0
11031_right,0
11035_left,0
11035_right,0
11069_right,0
11125_right,0
11142_left,0
11142_right,0
11147_right,0
11196_right,0
11206_right,0
11211_left,0
11211_right,0
11219_left,0
11219_right,0
11267_left,0
11267_right,0
11292_right,0
11529_left,0
11529_right,0
11546_left,0
11546_right,0
11590_left,0
11590_right,0
11697_right,0
11734_left,0
11858_left,0
11858_right,0
11871_left,0
11889_left,0
11889_right,0
12000_left,0
12014_left,0
12149_left,0
12149_right,0
12208_left,0
12208_right,0
12279_left,0
12279_right,0
12306_left,0
12490_right,0
12612_left,0
12612_right,0
12652_right,0
12667_left,0
12667_right,0
12881_left,0
12881_right,0
12995_right,0
13022_left,0
13190_left,0
13190_right,0
13222_right,0
13270_left,0
13395_left,0
13489_left,0
13591_right,0
13684_right,0
13716_left,0
13716_right,0
13889_left,0
13889_right,0
13934_left,0
13934_right,0
14020_left,0
14029_left,0
14029_right,0
14109_left,0
14109_right,0
14129_left,0
14129_right,0
14224_left,0
14224_right,0
14297_left,0
14297_right,0
14340_right,0
14466_right,0
14481_left,0
14481_right,0
14482_left,0
14482_right,0
15056_left,0
15257_left,0
15319_left,0
15319_right,0
15376_right,0
15388_right,0
15450_left,0
15450_right,0
15631_right,0
15690_left,0
15795_left,0
15795_right,0
15798_left,0
15798_right,0
15868_left,0
15868_right,0
15870_left,0
15923_right,0
15930_left,0
15930_right,0
15954_left,0
15954_right,0
16011_left,0
16011_right,0
16025_left,0
16025_right,0
16134_right,0
16201_left,0
16374_left,0
16374_right,0
16412_left,0
16412_right,0
16600_left,0
16624_left,0
16624_right,0
16633_left,0
16633_right,0
16651_left,0
16651_right,0
16692_left,0
16692_right,0
16718_right,0
16727_left,0
16727_right,0
16740_left,0
