image_name,center_x,center_y,target_size,image_w,image_h
5872_right,256,397,140,540,540
5877_left,145,322,140,540,540
5877_right,145,143,140,540,540
5896_left,208,351,140,540,540
5896_right,251,198,140,540,540
5902_left,187,371,140,540,540
5913_left,190,259,140,540,540
5913_right,201,288,140,540,540
5927_right,268,348,140,540,540
5930_right,216,355,140,540,540
5944_left,159,335,140,540,540
5947_right,245,181,140,540,540
5953_left,166,152,140,540,540
5963_right,163,196,140,540,540
5965_left,143,338,140,540,540
5965_right,181,256,140,540,540
5990_left,199,241,140,540,540
6014_left,139,343,140,540,540
6014_right,194,252,140,540,540
6018_left,253,149,140,540,540
6018_right,221,389,140,540,540
6022_right,170,304,140,540,540
6053_left,138,376,140,540,540
6053_right,208,345,140,540,540
6079_left,250,260,140,540,540
6079_right,207,234,140,540,540
607_left,217,392,140,540,540
6088_left,241,307,140,540,540
6088_right,180,141,140,540,540
6093_left,152,284,140,540,540
6093_right,131,229,140,540,540
609_right,200,370,140,540,540
6129_left,224,259,140,540,540
6129_right,156,298,140,540,540
6138_right,131,272,140,540,540
6139_left,231,135,140,540,540
6139_right,130,356,140,540,540
6163_left,165,162,140,540,540
6168_right,238,334,140,540,540
6190_left,213,184,140,540,540
6190_right,131,406,140,540,540
6200_left,198,335,140,540,540
6200_right,193,301,140,540,540
6217_left,139,250,140,540,540
6217_right,237,178,140,540,540
6228_left,216,290,140,540,540
6228_right,222,242,140,540,540
6236_left,187,352,140,540,540
6236_right,218,222,140,540,540
6240_left,138,369,140,540,540
6245_right,259,176,140,540,540
6259_left,233,217,140,540,540
6261_left,228,313,140,540,540
6261_right,217,191,140,540,540
6272_left,187,311,140,540,540
6272_right,170,248,140,540,540
6276_left,226,143,140,540,540
6276_right,248,388,140,540,540
6299_left,169,142,140,540,540
6299_right,267,130,140,540,540
6304_left,256,262,140,540,540
6317_left,157,320,140,540,540
6337_left,246,226,140,540,540
6339_left,140,329,140,540,540
6339_right,196,217,140,540,540
6367_left,262,261,140,540,540
6367_right,198,394,140,540,540
6377_right,140,174,140,540,540
6391_left,171,198,140,540,540
6391_right,224,394,140,540,540
6397_left,137,211,140,540,540
6397_right,193,326,140,540,540
639_left,266,278,140,540,540
6403_left,228,279,140,540,540
6403_right,220,322,140,540,540
6415_left,230,375,140,540,540
6450_left,134,236,140,540,540
6450_right,232,132,140,540,540
6459_right,176,255,140,540,540
6484_left,176,236,140,540,540
6484_right,260,273,140,540,540
6488_left,139,146,140,540,540
6488_right,219,247,140,540,540
6502_left,159,224,140,540,540
6518_left,196,233,140,540,540
6537_right,135,307,140,540,540
6544_left,193,358,140,540,540
6544_right,179,317,140,540,540
6551_left,223,326,140,540,540
6551_right,245,210,140,540,540
6561_left,179,269,140,540,540
6561_right,192,312,140,540,540
6591_left,144,390,140,540,540
6591_right,243,312,140,540,540
6599_left,234,343,140,540,540
6599_right,219,142,140,540,540
6607_left,229,399,140,540,540
6607_right,195,139,140,540,540
660_left,239,284,140,540,540
660_right,168,182,140,540,540
6617_right,221,267,140,540,540
6624_left,139,399,140,540,540
6624_right,154,136,140,540,540
6631_right,222,176,140,540,540
6640_left,226,402,140,540,540
6640_right,233,272,140,540,540
6645_left,184,260,140,540,540
6645_right,184,248,140,540,540
6654_left,145,397,140,540,540
6654_right,200,278,140,540,540
6656_right,217,321,140,540,540
6665_left,170,291,140,540,540
6665_right,158,337,140,540,540
6670_left,227,348,140,540,540
6670_right,151,224,140,540,540
6684_left,250,319,140,540,540
6684_right,167,374,140,540,540
6696_left,249,189,140,540,540
6696_right,260,248,140,540,540
6715_left,222,141,140,540,540
6731_right,195,294,140,540,540
6765_left,166,357,140,540,540
6765_right,241,166,140,540,540
6785_left,265,340,140,540,540
679_right,180,263,140,540,540
6816_left,193,254,140,540,540
6816_right,153,395,140,540,540
681_left,238,344,140,540,540
681_right,255,271,140,540,540
6837_left,253,344,140,540,540
6837_right,252,140,140,540,540
6840_left,199,180,140,540,540
6851_left,221,168,140,540,540
6851_right,183,284,140,540,540
6855_left,251,269,140,540,540
685_left,243,203,140,540,540
685_right,142,218,140,540,540
6874_left,214,347,140,540,540
6874_right,185,356,140,540,540
6878_left,214,203,140,540,540
6898_left,219,269,140,540,540
6898_right,166,365,140,540,540
6901_right,195,147,140,540,540
6927_left,192,366,140,540,540
6964_left,187,214,140,540,540
6964_right,254,154,140,540,540
696_right,268,194,140,540,540
6971_left,174,203,140,540,540
6971_right,155,367,140,540,540
6990_left,206,150,140,540,540
6990_right,157,264,140,540,540
7014_right,139,261,140,540,540
7017_left,250,141,140,540,540
7017_right,175,377,140,540,540
7038_left,229,184,140,540,540
7038_right,186,220,140,540,540
7051_left,211,287,140,540,540
7051_right,253,386,140,540,540
7057_left,145,233,140,540,540
7057_right,242,361,140,540,540
7058_left,130,410,140,540,540
7059_left,197,387,140,540,540
7059_right,256,312,140,540,540
7063_left,159,368,140,540,540
7063_right,238,267,140,540,540
7075_left,201,159,140,540,540
7082_left,195,198,140,540,540
7082_right,186,335,140,540,540
7137_left,204,293,140,540,540
715_left,250,163,140,540,540
715_right,247,223,140,540,540
7175_left,209,312,140,540,540
7175_right,215,287,140,540,540
717_left,249,345,140,540,540
717_right,198,312,140,540,540
7182_left,237,239,140,540,540
7182_right,241,214,140,540,540
7205_right,197,283,140,540,540
7222_right,193,174,140,540,540
7237_right,205,353,140,540,540
7263_left,247,304,140,540,540
7263_right,202,315,140,540,540
7272_right,261,157,140,540,540
7276_right,155,320,140,540,540
7279_right,193,366,140,540,540
7283_left,173,355,140,540,540
7288_left,219,194,140,540,540
7298_left,218,215,140,540,540
7300_left,195,388,140,540,540
7300_right,232,137,140,540,540
7307_left,270,316,140,540,540
7307_right,198,283,140,540,540
7316_left,248,390,140,540,540
7322_right,241,359,140,540,540
7342_left,265,309,140,540,540
7342_right,246,229,140,540,540
7349_right,262,259,140,540,540
7352_left,191,294,140,540,540
7352_right,244,177,140,540,540
7363_left,251,134,140,540,540
7363_right,170,206,140,540,540
7371_right,247,232,140,540,540
7383_left,261,338,140,540,540
7383_right,243,354,140,540,540
7410_left,164,369,140,540,540
7410_right,259,326,140,540,540
7415_left,196,250,140,540,540
7430_left,156,217,140,540,540
7430_right,176,149,140,540,540
7437_left,145,275,140,540,540
7437_right,261,292,140,540,540
7446_left,161,385,140,540,540
7446_right,194,358,140,540,540
7474_left,220,296,140,540,540
7474_right,219,374,140,540,540
7494_left,204,321,140,540,540
7505_right,264,304,140,540,540
7512_left,269,286,140,540,540
7512_right,138,407,140,540,540
7515_left,216,338,140,540,540
752_left,233,311,140,540,540
752_right,212,381,140,540,540
7582_left,250,261,140,540,540
7582_right,168,134,140,540,540
7601_right,201,334,140,540,540
7607_right,200,343,140,540,540
7617_left,164,245,140,540,540
7617_right,270,176,140,540,540
761_left,173,138,140,540,540
7631_left,265,263,140,540,540
7637_right,180,207,140,540,540
7638_right,179,348,140,540,540
7640_left,202,305,140,540,540
7640_right,228,378,140,540,540
7650_left,239,311,140,540,540
7650_right,191,296,140,540,540
7665_left,223,179,140,540,540
7695_left,238,280,140,540,540
7695_right,216,312,140,540,540
7700_left,154,159,140,540,540
7700_right,182,214,140,540,540
7703_left,163,258,140,540,540
7703_right,199,319,140,540,540
7722_right,210,309,140,540,540
7724_left,231,323,140,540,540
7730_left,171,284,140,540,540
7730_right,156,132,140,540,540
7733_left,140,370,140,540,540
7733_right,150,365,140,540,540
7739_left,221,213,140,540,540
7750_left,262,394,140,540,540
7764_left,166,134,140,540,540
7764_right,147,352,140,540,540
7767_left,146,209,140,540,540
7773_left,210,298,140,540,540
7774_left,131,142,140,540,540
7798_left,235,257,140,540,540
7798_right,270,348,140,540,540
7805_left,198,335,140,540,540
7805_right,203,268,140,540,540
7828_left,218,285,140,540,540
7829_left,270,174,140,540,540
7829_right,143,185,140,540,540
7831_left,248,294,140,540,540
7862_left,191,229,140,540,540
7862_right,148,193,140,540,540
7863_left,230,153,140,540,540
7863_right,198,158,140,540,540
7876_left,219,229,140,540,540
7876_right,175,250,140,540,540
7880_right,140,263,140,540,540
7883_left,261,133,140,540,540
7884_left,161,410,140,540,540
7884_right,198,379,140,540,540
7890_right,195,179,140,540,540
7894_right,186,405,140,540,540
78_left,167,293,140,540,540
78_right,236,205,140,540,540
7905_left,166,163,140,540,540
7905_right,219,366,140,540,540
7906_left,132,379,140,540,540
7906_right,261,307,140,540,540
7932_left,168,288,140,540,540
7932_right,191,286,140,540,540
7940_left,175,268,140,540,540
7940_right,229,373,140,540,540
7947_left,260,264,140,540,540
7971_left,223,148,140,540,540
7971_right,231,322,140,540,540
7982_right,221,326,140,540,540
7993_left,237,209,140,540,540
7993_right,175,218,140,540,540
79_left,163,209,140,540,540
79_right,181,369,140,540,540
8003_left,251,389,140,540,540
8003_right,261,183,140,540,540
8014_left,182,300,140,540,540
8014_right,232,307,140,540,540
8029_right,164,135,140,540,540
8030_left,251,256,140,540,540
8030_right,131,405,140,540,540
8039_left,188,217,140,540,540
8039_right,163,374,140,540,540
8062_right,141,329,140,540,540
8072_left,247,342,140,540,540
8072_right,254,383,140,540,540
8080_left,177,235,140,540,540
8080_right,197,134,140,540,540
8090_right,266,335,140,540,540
8092_left,258,373,140,540,540
8092_right,250,390,140,540,540
8111_left,160,146,140,540,540
8116_left,131,209,140,540,540
8116_right,181,281,140,540,540
8141_left,189,323,140,540,540
8141_right,184,209,140,540,540
8155_left,185,248,140,540,540
8169_left,250,152,140,540,540
8169_right,160,254,140,540,540
8181_right,147,395,140,540,540
818_left,160,268,140,540,540
8207_right,159,138,140,540,540
820_left,260,232,140,540,540
820_right,265,236,140,540,540
8215_left,131,385,140,540,540
8215_right,226,335,140,540,540
8233_left,216,407,140,540,540
8233_right,262,288,140,540,540
8245_right,149,403,140,540,540
8248_right,141,166,140,540,540
8284_right,147,265,140,540,540
829_left,262,379,140,540,540
829_right,187,220,140,540,540
82_left,192,311,140,540,540
82_right,209,228,140,540,540
8312_left,188,195,140,540,540
8312_right,158,326,140,540,540
8319_right,238,197,140,540,540
8339_right,139,286,140,540,540
8358_right,221,206,140,540,540
8360_left,181,278,140,540,540
8360_right,260,302,140,540,540
8363_right,210,201,140,540,540
8368_left,241,256,140,540,540
8368_right,175,165,140,540,540
8387_left,209,148,140,540,540
8387_right,162,146,140,540,540
8418_left,228,137,140,540,540
8425_left,135,304,140,540,540
8425_right,141,373,140,540,540
8455_left,185,215,140,540,540
8455_right,227,146,140,540,540
8470_left,226,345,140,540,540
8470_right,250,352,140,540,540
8499_right,180,163,140,540,540
8504_left,217,163,140,540,540
8504_right,192,198,140,540,540
8515_left,131,141,140,540,540
8515_right,181,134,140,540,540
8522_left,223,166,140,540,540
8522_right,241,379,140,540,540
8527_left,147,280,140,540,540
8527_right,220,199,140,540,540
8538_left,236,293,140,540,540
8538_right,140,164,140,540,540
8562_right,201,352,140,540,540
8565_left,192,147,140,540,540
857_left,178,389,140,540,540
8583_left,256,401,140,540,540
8583_right,180,203,140,540,540
8596_right,175,341,140,540,540
8610_left,188,373,140,540,540
8610_right,261,292,140,540,540
8621_left,259,154,140,540,540
8621_right,253,356,140,540,540
8640_left,190,219,140,540,540
8655_left,260,381,140,540,540
8655_right,202,341,140,540,540
865_left,190,308,140,540,540
865_right,140,393,140,540,540
8675_right,212,144,140,540,540
8677_left,141,155,140,540,540
8677_right,267,286,140,540,540
8706_right,154,162,140,540,540
8716_right,268,207,140,540,540
8740_left,161,277,140,540,540
8740_right,239,353,140,540,540
8744_right,243,210,140,540,540
8760_left,148,231,140,540,540
8769_left,183,397,140,540,540
8769_right,188,371,140,540,540
8771_left,245,275,140,540,540
8771_right,136,297,140,540,540
877_left,162,304,140,540,540
877_right,191,314,140,540,540
8783_left,163,205,140,540,540
878_left,248,408,140,540,540
8816_left,216,395,140,540,540
8816_right,241,378,140,540,540
8817_left,172,342,140,540,540
8817_right,266,272,140,540,540
8825_left,180,251,140,540,540
8825_right,142,259,140,540,540
8830_left,264,334,140,540,540
8830_right,209,258,140,540,540
8839_right,220,197,140,540,540
8842_left,143,255,140,540,540
8842_right,133,164,140,540,540
8852_left,142,172,140,540,540
8852_right,176,338,140,540,540
8864_left,136,174,140,540,540
8864_right,190,162,140,540,540
8883_right,222,284,140,540,540
8919_left,241,396,140,540,540
8936_left,185,319,140,540,540
8940_left,259,319,140,540,540
8940_right,207,352,140,540,540
8954_left,177,285,140,540,540
8954_right,236,369,140,540,540
8966_left,134,270,140,540,540
8967_left,228,135,140,540,540
8967_right,153,290,140,540,540
8995_left,225,348,140,540,540
8995_right,174,158,140,540,540
9000_right,262,323,140,540,540
9011_left,196,224,140,540,540
9024_left,257,230,140,540,540
904_left,254,318,140,540,540
905_left,244,348,140,540,540
905_right,215,130,140,540,540
906_left,235,156,140,540,540
906_right,154,394,140,540,540
9092_left,208,308,140,540,540
9092_right,218,204,140,540,540
9106_left,181,162,140,540,540
9134_right,142,234,140,540,540
9163_left,168,169,140,540,540
9163_right,224,406,140,540,540
9167_left,252,263,140,540,540
9167_right,206,327,140,540,540
916_left,208,326,140,540,540
9173_left,164,400,140,540,540
9173_right,266,135,140,540,540
9177_left,268,281,140,540,540
9177_right,245,209,140,540,540
9200_left,194,214,140,540,540
9205_left,133,363,140,540,540
9205_right,152,303,140,540,540
9214_left,189,152,140,540,540
9216_right,164,305,140,540,540
9218_left,196,225,140,540,540
9218_right,233,265,140,540,540
9232_left,176,228,140,540,540
9259_left,240,213,140,540,540
9271_left,181,231,140,540,540
9271_right,270,227,140,540,540
9284_left,184,367,140,540,540
9284_right,169,263,140,540,540
928_left,251,231,140,540,540
928_right,170,339,140,540,540
9324_left,150,148,140,540,540
9324_right,207,394,140,540,540
9342_right,224,175,140,540,540
934_left,228,381,140,540,540
934_right,247,136,140,540,540
9351_left,156,150,140,540,540
9351_right,147,358,140,540,540
9376_left,174,405,140,540,540
9376_right,230,286,140,540,540
9384_left,270,290,140,540,540
9384_right,213,171,140,540,540
9396_left,196,293,140,540,540
9396_right,203,187,140,540,540
9423_left,256,384,140,540,540
9450_left,200,217,140,540,540
9452_left,152,267,140,540,540
9452_right,252,203,140,540,540
945_left,205,240,140,540,540
945_right,212,160,140,540,540
9464_left,133,405,140,540,540
9464_right,234,320,140,540,540
947_left,227,311,140,540,540
9503_left,210,314,140,540,540
9503_right,237,371,140,540,540
9528_left,206,394,140,540,540
9528_right,161,268,140,540,540
9529_left,264,407,140,540,540
9529_right,140,168,140,540,540
9546_left,257,372,140,540,540
9569_left,218,251,140,540,540
9569_right,218,214,140,540,540
9586_left,132,409,140,540,540
9586_right,183,210,140,540,540
9590_left,236,181,140,540,540
960_left,132,321,140,540,540
960_right,211,360,140,540,540
9619_left,234,297,140,540,540
9632_right,232,286,140,540,540
9633_right,233,270,140,540,540
9657_left,242,205,140,540,540
9657_right,133,154,140,540,540
9680_right,232,206,140,540,540
9683_left,191,266,140,540,540
9690_left,242,294,140,540,540
9690_right,246,366,140,540,540
9694_right,149,173,140,540,540
9697_right,193,214,140,540,540
9713_left,171,295,140,540,540
9713_right,256,318,140,540,540
9716_left,155,186,140,540,540
9716_right,253,257,140,540,540
9717_right,167,387,140,540,540
971_left,269,349,140,540,540
9741_left,156,266,140,540,540
9744_left,249,371,140,540,540
9752_left,132,404,140,540,540
9759_right,214,162,140,540,540
9761_left,187,264,140,540,540
9764_left,189,315,140,540,540
9764_right,139,280,140,540,540
9783_left,231,231,140,540,540
9793_left,210,316,140,540,540
9797_left,153,371,140,540,540
9797_right,137,361,140,540,540
9798_left,265,260,140,540,540
9798_right,160,360,140,540,540
9799_left,255,327,140,540,540
9799_right,149,293,140,540,540
9800_left,210,318,140,540,540
9800_right,253,301,140,540,540
9809_left,172,386,140,540,540
9809_right,235,401,140,540,540
9819_left,176,282,140,540,540
9819_right,178,140,140,540,540
9830_left,151,255,140,540,540
9830_right,235,204,140,540,540
9831_left,175,138,140,540,540
9831_right,136,404,140,540,540
9840_left,177,280,140,540,540
9840_right,132,208,140,540,540
9845_left,205,198,140,540,540
9845_right,243,386,140,540,540
9846_right,185,264,140,540,540
9855_left,266,265,140,540,540
9855_right,267,323,140,540,540
985_right,194,162,140,540,540
986_right,250,375,140,540,540
9871_right,201,230,140,540,540
9876_left,132,181,140,540,540
9876_right,264,159,140,540,540
9893_left,229,142,140,540,540
9893_right,257,354,140,540,540
9897_right,137,231,140,540,540
9899_left,257,361,140,540,540
9899_right,267,195,140,540,540
9907_left,247,298,140,540,540
9907_right,166,310,140,540,540
9914_left,161,337,140,540,540
9914_right,257,261,140,540,540
9919_left,249,182,140,540,540
9919_right,180,389,140,540,540
9930_left,134,259,140,540,540
9930_right,188,150,140,540,540
9934_right,186,250,140,540,540
9939_left,252,130,140,540,540
9939_right,160,398,140,540,540
9942_right,141,284,140,540,540
9945_left,153,257,140,540,540
9945_right,200,284,140,540,540
9947_left,212,134,140,540,540
9948_right,227,157,140,540,540
9952_left,220,301,140,540,540
9952_right,230,178,140,540,540
9961_left,235,408,140,540,540
9961_right,239,409,140,540,540
9964_left,202,394,140,540,540
9964_right,174,350,140,540,540
9980_left,176,197,140,540,540
