image_name,center_x,center_y,target_size,image_w,image_h
5872_right,135,340,140,540,540
5877_left,135,340,140,540,540
5877_right,135,340,140,540,540
5896_left,135,340,140,540,540
5896_right,135,340,140,540,540
5902_left,135,340,140,540,540
5913_left,135,340,140,540,540
5913_right,135,340,140,540,540
5927_right,135,340,140,540,540
5930_right,135,340,140,540,540
5944_left,135,340,140,540,540
5947_right,135,340,140,540,540
5953_left,135,340,140,540,540
5963_right,135,340,140,540,540
5965_left,135,340,140,540,540
5965_right,135,340,140,540,540
5990_left,135,340,140,540,540
6014_left,135,340,140,540,540
6014_right,135,340,140,540,540
6018_left,135,340,140,540,540
6018_right,135,340,140,540,540
6022_right,135,340,140,540,540
6053_left,135,340,140,540,540
6053_right,135,340,140,540,540
6079_left,135,340,140,540,540
6079_right,135,340,140,540,540
607_left,135,340,140,540,540
6088_left,135,340,140,540,540
6088_right,135,340,140,540,540
6093_left,135,340,140,540,540
6093_right,135,340,140,540,540
609_right,135,340,140,540,540
6129_left,135,340,140,540,540
6129_right,135,340,140,540,540
6138_right,135,340,140,540,540
6139_left,135,340,140,540,540
6139_right,135,340,140,540,540
6163_left,135,340,140,540,540
6168_right,135,340,140,540,540
6190_left,135,340,140,540,540
6190_right,135,340,140,540,540
6200_left,135,340,140,540,540
6200_right,135,340,140,540,540
6217_left,135,340,140,540,540
6217_right,135,340,140,540,540
6228_left,135,340,140,540,540
6228_right,135,340,140,540,540
6236_left,135,340,140,540,540
6236_right,135,340,140,540,540
6240_left,135,340,140,540,540
6245_right,135,340,140,540,540
6259_left,135,340,140,540,540
6261_left,135,340,140,540,540
6261_right,135,340,140,540,540
6272_left,135,340,140,540,540
6272_right,135,340,140,540,540
6276_left,135,340,140,540,540
6276_right,135,340,140,540,540
6299_left,135,340,140,540,540
6299_right,135,340,140,540,540
6304_left,135,340,140,540,540
6317_left,135,340,140,540,540
6337_left,135,340,140,540,540
6339_left,135,340,140,540,540
6339_right,135,340,140,540,540
6367_left,135,340,140,540,540
6367_right,135,340,140,540,540
6377_right,135,340,140,540,540
6391_left,135,340,140,540,540
6391_right,135,340,140,540,540
6397_left,135,340,140,540,540
6397_right,135,340,140,540,540
639_left,135,340,140,540,540
6403_left,135,340,140,540,540
6403_right,135,340,140,540,540
6415_left,135,340,140,540,540
6450_left,135,340,140,540,540
6450_right,135,340,140,540,540
6459_right,135,340,140,540,540
6484_left,135,340,140,540,540
6484_right,135,340,140,540,540
6488_left,135,340,140,540,540
6488_right,135,340,140,540,540
6502_left,135,340,140,540,540
6518_left,135,340,140,540,540
6537_right,135,340,140,540,540
6544_left,135,340,140,540,540
6544_right,135,340,140,540,540
6551_left,135,340,140,540,540
6551_right,135,340,140,540,540
6561_left,135,340,140,540,540
6561_right,135,340,140,540,540
6591_left,135,340,140,540,540
6591_right,135,340,140,540,540
6599_left,135,340,140,540,540
6599_right,135,340,140,540,540
6607_left,135,340,140,540,540
6607_right,135,340,140,540,540
660_left,135,340,140,540,540
660_right,135,340,140,540,540
6617_right,135,340,140,540,540
6624_left,135,340,140,540,540
6624_right,135,340,140,540,540
6631_right,135,340,140,540,540
6640_left,135,340,140,540,540
6640_right,135,340,140,540,540
6645_left,135,340,140,540,540
6645_right,135,340,140,540,540
6654_left,135,340,140,540,540
6654_right,135,340,140,540,540
6656_right,135,340,140,540,540
6665_left,135,340,140,540,540
6665_right,135,340,140,540,540
6670_left,135,340,140,540,540
6670_right,135,340,140,540,540
6684_left,135,340,140,540,540
6684_right,135,340,140,540,540
6696_left,135,340,140,540,540
6696_right,135,340,140,540,540
6715_left,135,340,140,540,540
6731_right,135,340,140,540,540
6765_left,135,340,140,540,540
6765_right,135,340,140,540,540
6785_left,135,340,140,540,540
679_right,135,340,140,540,540
6816_left,135,340,140,540,540
6816_right,135,340,140,540,540
681_left,135,340,140,540,540
681_right,135,340,140,540,540
6837_left,135,340,140,540,540
6837_right,135,340,140,540,540
6840_left,135,340,140,540,540
6851_left,135,340,140,540,540
6851_right,135,340,140,540,540
6855_left,135,340,140,540,540
685_left,135,340,140,540,540
685_right,135,340,140,540,540
6874_left,135,340,140,540,540
6874_right,135,340,140,540,540
6878_left,135,340,140,540,540
6898_left,135,340,140,540,540
6898_right,135,340,140,540,540
6901_right,135,340,140,540,540
6927_left,135,340,140,540,540
6964_left,135,340,140,540,540
6964_right,135,340,140,540,540
696_right,135,340,140,540,540
6971_left,135,340,140,540,540
6971_right,135,340,140,540,540
6990_left,135,340,140,540,540
6990_right,135,340,140,540,540
7014_right,135,340,140,540,540
7017_left,135,340,140,540,540
7017_right,135,340,140,540,540
7038_left,135,340,140,540,540
7038_right,135,340,140,540,540
7051_left,135,340,140,540,540
7051_right,135,340,140,540,540
7057_left,135,340,140,540,540
7057_right,135,340,140,540,540
7058_left,135,340,140,540,540
7059_left,135,340,140,540,540
7059_right,135,340,140,540,540
7063_left,135,340,140,540,540
7063_right,135,340,140,540,540
7075_left,135,340,140,540,540
7082_left,135,340,140,540,540
7082_right,135,340,140,540,540
7137_left,135,340,140,540,540
715_left,135,340,140,540,540
715_right,135,340,140,540,540
7175_left,135,340,140,540,540
7175_right,135,340,140,540,540
717_left,135,340,140,540,540
717_right,135,340,140,540,540
7182_left,135,340,140,540,540
7182_right,135,340,140,540,540
7205_right,135,340,140,540,540
7222_right,135,340,140,540,540
7237_right,135,340,140,540,540
7263_left,135,340,140,540,540
7263_right,135,340,140,540,540
7272_right,135,340,140,540,540
7276_right,135,340,140,540,540
7279_right,135,340,140,540,540
7283_left,135,340,140,540,540
7288_left,135,340,140,540,540
7298_left,135,340,140,540,540
7300_left,135,340,140,540,540
7300_right,135,340,140,540,540
7307_left,135,340,140,540,540
7307_right,135,340,140,540,540
7316_left,135,340,140,540,540
7322_right,135,340,140,540,540
7342_left,135,340,140,540,540
7342_right,135,340,140,540,540
7349_right,135,340,140,540,540
7352_left,135,340,140,540,540
7352_right,135,340,140,540,540
7363_left,135,340,140,540,540
7363_right,135,340,140,540,540
7371_right,135,340,140,540,540
7383_left,135,340,140,540,540
7383_right,135,340,140,540,540
7410_left,135,340,140,540,540
7410_right,135,340,140,540,540
7415_left,135,340,140,540,540
7430_left,135,340,140,540,540
7430_right,135,340,140,540,540
7437_left,135,340,140,540,540
7437_right,135,340,140,540,540
7446_left,135,340,140,540,540
7446_right,135,340,140,540,540
7474_left,135,340,140,540,540
7474_right,135,340,140,540,540
7494_left,135,340,140,540,540
7505_right,135,340,140,540,540
7512_left,135,340,140,540,540
7512_right,135,340,140,540,540
7515_left,135,340,140,540,540
752_left,135,340,140,540,540
752_right,135,340,140,540,540
7582_left,135,340,140,540,540
7582_right,135,340,140,540,540
7601_right,135,340,140,540,540
7607_right,135,340,140,540,540
7617_left,135,340,140,540,540
7617_right,135,340,140,540,540
761_left,135,340,140,540,540
7631_left,135,340,140,540,540
7637_right,135,340,140,540,540
7638_right,135,340,140,540,540
7640_left,135,340,140,540,540
7640_right,135,340,140,540,540
7650_left,135,340,140,540,540
7650_right,135,340,140,540,540
7665_left,135,340,140,540,540
7695_left,135,340,140,540,540
7695_right,135,340,140,540,540
7700_left,135,340,140,540,540
7700_right,135,340,140,540,540
7703_left,135,340,140,540,540
7703_right,135,340,140,540,540
7722_right,135,340,140,540,540
7724_left,135,340,140,540,540
7730_left,135,340,140,540,540
7730_right,135,340,140,540,540
7733_left,135,340,140,540,540
7733_right,135,340,140,540,540
7739_left,135,340,140,540,540
7750_left,135,340,140,540,540
7764_left,135,340,140,540,540
7764_right,135,340,140,540,540
7767_left,135,340,140,540,540
7773_left,135,340,140,540,540
7774_left,135,340,140,540,540
7798_left,135,340,140,540,540
7798_right,135,340,140,540,540
7805_left,135,340,140,540,540
7805_right,135,340,140,540,540
7828_left,135,340,140,540,540
7829_left,135,340,140,540,540
7829_right,135,340,140,540,540
7831_left,135,340,140,540,540
7862_left,135,340,140,540,540
7862_right,135,340,140,540,540
7863_left,135,340,140,540,540
7863_right,135,340,140,540,540
7876_left,135,340,140,540,540
7876_right,135,340,140,540,540
7880_right,135,340,140,540,540
7883_left,135,340,140,540,540
7884_left,135,340,140,540,540
7884_right,135,340,140,540,540
7890_right,135,340,140,540,540
7894_right,135,340,140,540,540
78_left,135,340,140,540,540
78_right,135,340,140,540,540
7905_left,135,340,140,540,540
7905_right,135,340,140,540,540
7906_left,135,340,140,540,540
7906_right,135,340,140,540,540
7932_left,135,340,140,540,540
7932_right,135,340,140,540,540
7940_left,135,340,140,540,540
7940_right,135,340,140,540,540
7947_left,135,340,140,540,540
7971_left,135,340,140,540,540
7971_right,135,340,140,540,540
7982_right,135,340,140,540,540
7993_left,135,340,140,540,540
7993_right,135,340,140,540,540
79_left,135,340,140,540,540
79_right,135,340,140,540,540
8003_left,135,340,140,540,540
8003_right,135,340,140,540,540
8014_left,135,340,140,540,540
8014_right,135,340,140,540,540
8029_right,135,340,140,540,540
8030_left,135,340,140,540,540
8030_right,135,340,140,540,540
8039_left,135,340,140,540,540
8039_right,135,340,140,540,540
8062_right,135,340,140,540,540
8072_left,135,340,140,540,540
8072_right,135,340,140,540,540
8080_left,135,340,140,540,540
8080_right,135,340,140,540,540
8090_right,135,340,140,540,540
8092_left,135,340,140,540,540
8092_right,135,340,140,540,540
8111_left,135,340,140,540,540
8116_left,135,340,140,540,540
8116_right,135,340,140,540,540
8141_left,135,340,140,540,540
8141_right,135,340,140,540,540
8155_left,135,340,140,540,540
8169_left,135,340,140,540,540
8169_right,135,340,140,540,540
8181_right,135,340,140,540,540
818_left,135,340,140,540,540
8207_right,135,340,140,540,540
820_left,135,340,140,540,540
820_right,135,340,140,540,540
8215_left,135,340,140,540,540
8215_right,135,340,140,540,540
8233_left,135,340,140,540,540
8233_right,135,340,140,540,540
8245_right,135,340,140,540,540
8248_right,135,340,140,540,540
8284_right,135,340,140,540,540
829_left,135,340,140,540,540
829_right,135,340,140,540,540
82_left,135,340,140,540,540
82_right,135,340,140,540,540
8312_left,135,340,140,540,540
8312_right,135,340,140,540,540
8319_right,135,340,140,540,540
8339_right,135,340,140,540,540
8358_right,135,340,140,540,540
8360_left,135,340,140,540,540
8360_right,135,340,140,540,540
8363_right,135,340,140,540,540
8368_left,135,340,140,540,540
8368_right,135,340,140,540,540
8387_left,135,340,140,540,540
8387_right,135,340,140,540,540
8418_left,135,340,140,540,540
8425_left,135,340,140,540,540
8425_right,135,340,140,540,540
8455_left,135,340,140,540,540
8455_right,135,340,140,540,540
8470_left,135,340,140,540,540
8470_right,135,340,140,540,540
8499_right,135,340,140,540,540
8504_left,135,340,140,540,540
8504_right,135,340,140,540,540
8515_left,135,340,140,540,540
8515_right,135,340,140,540,540
8522_left,135,340,140,540,540
8522_right,135,340,140,540,540
8527_left,135,340,140,540,540
8527_right,135,340,140,540,540
8538_left,135,340,140,540,540
8538_right,135,340,140,540,540
8562_right,135,340,140,540,540
8565_left,135,340,140,540,540
857_left,135,340,140,540,540
8583_left,135,340,140,540,540
8583_right,135,340,140,540,540
8596_right,135,340,140,540,540
8610_left,135,340,140,540,540
8610_right,135,340,140,540,540
8621_left,135,340,140,540,540
8621_right,135,340,140,540,540
8640_left,135,340,140,540,540
8655_left,135,340,140,540,540
8655_right,135,340,140,540,540
865_left,135,340,140,540,540
865_right,135,340,140,540,540
8675_right,135,340,140,540,540
8677_left,135,340,140,540,540
8677_right,135,340,140,540,540
8706_right,135,340,140,540,540
8716_right,135,340,140,540,540
8740_left,135,340,140,540,540
8740_right,135,340,140,540,540
8744_right,135,340,140,540,540
8760_left,135,340,140,540,540
8769_left,135,340,140,540,540
8769_right,135,340,140,540,540
8771_left,135,340,140,540,540
8771_right,135,340,140,540,540
877_left,135,340,140,540,540
877_right,135,340,140,540,540
8783_left,135,340,140,540,540
878_left,135,340,140,540,540
8816_left,135,340,140,540,540
8816_right,135,340,140,540,540
8817_left,135,340,140,540,540
8817_right,135,340,140,540,540
8825_left,135,340,140,540,540
8825_right,135,340,140,540,540
8830_left,135,340,140,540,540
8830_right,135,340,140,540,540
8839_right,135,340,140,540,540
8842_left,135,340,140,540,540
8842_right,135,340,140,540,540
8852_left,135,340,140,540,540
8852_right,135,340,140,540,540
8864_left,135,340,140,540,540
8864_right,135,340,140,540,540
8883_right,135,340,140,540,540
8919_left,135,340,140,540,540
8936_left,135,340,140,540,540
8940_left,135,340,140,540,540
8940_right,135,340,140,540,540
8954_left,135,340,140,540,540
8954_right,135,340,140,540,540
8966_left,135,340,140,540,540
8967_left,135,340,140,540,540
8967_right,135,340,140,540,540
8995_left,135,340,140,540,540
8995_right,135,340,140,540,540
9000_right,135,340,140,540,540
9011_left,135,340,140,540,540
9024_left,135,340,140,540,540
904_left,135,340,140,540,540
905_left,135,340,140,540,540
905_right,135,340,140,540,540
906_left,135,340,140,540,540
906_right,135,340,140,540,540
9092_left,135,340,140,540,540
9092_right,135,340,140,540,540
9106_left,135,340,140,540,540
9134_right,135,340,140,540,540
9163_left,135,340,140,540,540
9163_right,135,340,140,540,540
9167_left,135,340,140,540,540
9167_right,135,340,140,540,540
916_left,135,340,140,540,540
9173_left,135,340,140,540,540
9173_right,135,340,140,540,540
9177_left,135,340,140,540,540
9177_right,135,340,140,540,540
9200_left,135,340,140,540,540
9205_left,135,340,140,540,540
9205_right,135,340,140,540,540
9214_left,135,340,140,540,540
9216_right,135,340,140,540,540
9218_left,135,340,140,540,540
9218_right,135,340,140,540,540
9232_left,135,340,140,540,540
9259_left,135,340,140,540,540
9271_left,135,340,140,540,540
9271_right,135,340,140,540,540
9284_left,135,340,140,540,540
9284_right,135,340,140,540,540
928_left,135,340,140,540,540
928_right,135,340,140,540,540
9324_left,135,340,140,540,540
9324_right,135,340,140,540,540
9342_right,135,340,140,540,540
934_left,135,340,140,540,540
934_right,135,340,140,540,540
9351_left,135,340,140,540,540
9351_right,135,340,140,540,540
9376_left,135,340,140,540,540
9376_right,135,340,140,540,540
9384_left,135,340,140,540,540
9384_right,135,340,140,540,540
9396_left,135,340,140,540,540
9396_right,135,340,140,540,540
9423_left,135,340,140,540,540
9450_left,135,340,140,540,540
9452_left,135,340,140,540,540
9452_right,135,340,140,540,540
945_left,135,340,140,540,540
945_right,135,340,140,540,540
9464_left,135,340,140,540,540
9464_right,135,340,140,540,540
947_left,135,340,140,540,540
9503_left,135,340,140,540,540
9503_right,135,340,140,540,540
9528_left,135,340,140,540,540
9528_right,135,340,140,540,540
9529_left,135,340,140,540,540
9529_right,135,340,140,540,540
9546_left,135,340,140,540,540
9569_left,135,340,140,540,540
9569_right,135,340,140,540,540
9586_left,135,340,140,540,540
9586_right,135,340,140,540,540
9590_left,135,340,140,540,540
960_left,135,340,140,540,540
960_right,135,340,140,540,540
9619_left,135,340,140,540,540
9632_right,135,340,140,540,540
9633_right,135,340,140,540,540
9657_left,135,340,140,540,540
9657_right,135,340,140,540,540
9680_right,135,340,140,540,540
9683_left,135,340,140,540,540
9690_left,135,340,140,540,540
9690_right,135,340,140,540,540
9694_right,135,340,140,540,540
9697_right,135,340,140,540,540
9713_left,135,340,140,540,540
9713_right,135,340,140,540,540
9716_left,135,340,140,540,540
9716_right,135,340,140,540,540
9717_right,135,340,140,540,540
971_left,135,340,140,540,540
9741_left,135,340,140,540,540
9744_left,135,340,140,540,540
9752_left,135,340,140,540,540
9759_right,135,340,140,540,540
9761_left,135,340,140,540,540
9764_left,135,340,140,540,540
9764_right,135,340,140,540,540
9783_left,135,340,140,540,540
9793_left,135,340,140,540,540
9797_left,135,340,140,540,540
9797_right,135,340,140,540,540
9798_left,135,340,140,540,540
9798_right,135,340,140,540,540
9799_left,135,340,140,540,540
9799_right,135,340,140,540,540
9800_left,135,340,140,540,540
9800_right,135,340,140,540,540
9809_left,135,340,140,540,540
9809_right,135,340,140,540,540
9819_left,135,340,140,540,540
9819_right,135,340,140,540,540
9830_left,135,340,140,540,540
9830_right,135,340,140,540,540
9831_left,135,340,140,540,540
9831_right,135,340,140,540,540
9840_left,135,340,140,540,540
9840_right,135,340,140,540,540
9845_left,135,340,140,540,540
9845_right,135,340,140,540,540
9846_right,135,340,140,540,540
9855_left,135,340,140,540,540
9855_right,135,340,140,540,540
985_right,135,340,140,540,540
986_right,135,340,140,540,540
9871_right,135,340,140,540,540
9876_left,135,340,140,540,540
9876_right,135,340,140,540,540
9893_left,135,340,140,540,540
9893_right,135,340,140,540,540
9897_right,135,340,140,540,540
9899_left,135,340,140,540,540
9899_right,135,340,140,540,540
9907_left,135,340,140,540,540
9907_right,135,340,140,540,540
9914_left,135,340,140,540,540
9914_right,135,340,140,540,540
9919_left,135,340,140,540,540
9919_right,135,340,140,540,540
9930_left,135,340,140,540,540
9930_right,135,340,140,540,540
9934_right,135,340,140,540,540
9939_left,135,340,140,540,540
9939_right,135,340,140,540,540
9942_right,135,340,140,540,540
9945_left,135,340,140,540,540
9945_right,135,340,140,540,540
9947_left,135,340,140,540,540
9948_right,135,340,140,540,540
9952_left,135,340,140,540,540
9952_right,135,340,140,540,540
9961_left,135,340,140,540,540
9961_right,135,340,140,540,540
9964_left,135,340,140,540,540
9964_right,135,340,140,540,540
9980_left,135,340,140,540,540
